Date,Treatment,Location,Species,Taxa,Pot,Code,Height,Diameter,Comment,ToFit
17/11/2014,Warmed,N,PLAT,PLAT,21,PLAT-21,34.2,2.22,,1
26/11/2014,Warmed,N,PLAT,PLAT,21,PLAT-21,58.7,4.27,,0
1/12/2014,Warmed,N,PLAT,PLAT,21,PLAT-21,73.8,4.18,,1
8/12/2014,Warmed,N,PLAT,PLAT,21,PLAT-21,105.1,4.39,,1
15/12/2014,Warmed,N,PLAT,PLAT,21,PLAT-21,120.6,5.8,,1
7/11/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,21.7,1.56,,1
17/11/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,29.8,2.22,,1
26/11/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,44.1,3.27,,1
1/12/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,65.5,3.74,,1
8/12/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,94.3,4.73,,1
15/12/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,104.3,6.83,,0
22/12/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,131.4,6.68,,1
29/12/2014,Warmed,N,PLAT,PLAT,22,PLAT-22,149,7.96,,1
5/01/2015,Warmed,N,PLAT,PLAT,22,PLAT-22,164,9.21,,1
7/11/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,24.5,1.47,,1
17/11/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,34.4,2.03,,1
26/11/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,60.1,3.38,,1
1/12/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,79,4.43,,0
8/12/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,100.1,4.12,,1
15/12/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,119,5.83,,1
22/12/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,138.8,7.26,,1
29/12/2014,Warmed,N,PLAT,PLAT,23,PLAT-23,147,8.25,,1
5/01/2015,Warmed,N,PLAT,PLAT,23,PLAT-23,158.5,9.59,,1
7/11/2014,Warmed,N,PLAT,PLAT,24,PLAT-24,23.7,1.78,,1
17/11/2014,Warmed,N,PLAT,PLAT,24,PLAT-24,29.5,2.09,,1
26/11/2014,Warmed,N,PLAT,PLAT,24,PLAT-24,52.5,3.43,,1
1/12/2014,Warmed,N,PLAT,PLAT,24,PLAT-24,66.2,4.31,,1
7/11/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,23.3,1.77,,1
17/11/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,31.9,2.25,,1
26/11/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,50.3,4.9,,0
1/12/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,68.1,4.88,,1
8/12/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,93,5.17,,1
15/12/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,107.3,5.53,,1
22/12/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,127.6,7.01,,1
29/12/2014,Warmed,N,PLAT,PLAT,25,PLAT-25,149,7.61,,1
5/01/2015,Warmed,N,PLAT,PLAT,25,PLAT-25,163,8.36,,1
7/11/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,22.2,2.2,,1
17/11/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,31.6,2.09,,0
26/11/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,46.5,3.21,,1
1/12/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,61.6,3.6,,1
8/12/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,82.3,4.64,,1
15/12/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,99.9,4.75,,1
22/12/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,122.5,6.11,,1
29/12/2014,Warmed,N,PLAT,PLAT,26,PLAT-26,136.5,6.91,,1
5/01/2015,Warmed,N,PLAT,PLAT,26,PLAT-26,152,7.25,,1
7/11/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,24.6,1.84,,1
17/11/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,32.3,2.15,,1
26/11/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,48,3.15,,1
1/12/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,65.8,3.86,,1
8/12/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,94,4.96,,1
15/12/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,114.7,6.57,,1
22/12/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,138,6.62,,1
29/12/2014,Warmed,N,PLAT,PLAT,27,PLAT-27,148,8.48,,1
5/01/2015,Warmed,N,PLAT,PLAT,27,PLAT-27,159.5,9.43,,1
7/11/2014,Warmed,N,PLAT,PLAT,28,PLAT-28,22.5,1.44,,1
17/11/2014,Warmed,N,PLAT,PLAT,28,PLAT-28,32.3,2.18,,1
20/11/2014,Warmed,N,PLAT,PLAT,28,PLAT-28,36.6,2.55,,1
7/11/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,19,1.43,,1
17/11/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,26.1,2.11,,1
26/11/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,45.9,3.54,,1
1/12/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,62,3.56,,1
8/12/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,86.2,4.64,,1
15/12/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,102.1,6.32,,1
22/12/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,124.6,6.68,,1
29/12/2014,Warmed,N,PLAT,PLAT,29,PLAT-29,139.2,7.37,,1
5/01/2015,Warmed,N,PLAT,PLAT,29,PLAT-29,150.5,9.39,,1
7/11/2014,Home,N,PLAT,PLAT,3,PLAT-3,18.7,1.65,,1
17/11/2014,Home,N,PLAT,PLAT,3,PLAT-3,23.9,2.29,,1
26/11/2014,Home,N,PLAT,PLAT,3,PLAT-3,38,3.57,,1
1/12/2014,Home,N,PLAT,PLAT,3,PLAT-3,55.1,4.92,,1
8/12/2014,Home,N,PLAT,PLAT,3,PLAT-3,79,4.99,,1
15/12/2014,Home,N,PLAT,PLAT,3,PLAT-3,102.2,5.76,,1
22/12/2014,Home,N,PLAT,PLAT,3,PLAT-3,119.8,6.62,,1
29/12/2014,Home,N,PLAT,PLAT,3,PLAT-3,132.5,8.99,,1
5/01/2015,Home,N,PLAT,PLAT,3,PLAT-3,147.5,9.17,,1
7/11/2014,Home,N,PLAT,PLAT,4,PLAT-4,24.3,1.9,,1
17/11/2014,Home,N,PLAT,PLAT,4,PLAT-4,30.2,2.43,,1
26/11/2014,Home,N,PLAT,PLAT,4,PLAT-4,46.2,4.1,,1
1/12/2014,Home,N,PLAT,PLAT,4,PLAT-4,61.1,4.43,,1
8/12/2014,Home,N,PLAT,PLAT,4,PLAT-4,90.2,5.43,,1
15/12/2014,Home,N,PLAT,PLAT,4,PLAT-4,99.7,6.78,,1
22/12/2014,Home,N,PLAT,PLAT,4,PLAT-4,128.7,7.48,,1
29/12/2014,Home,N,PLAT,PLAT,4,PLAT-4,141,7.81,,1
5/01/2015,Home,N,PLAT,PLAT,4,PLAT-4,155,9.82,,1
6/11/2014,Pre-treatment,N,PLAT,PLAT,40,PLAT-40,19.2,1.9,,1
6/11/2014,Pre-treatment,N,PLAT,PLAT,41,PLAT-41,19.4,1.46,,1
6/11/2014,Pre-treatment,N,PLAT,PLAT,42,PLAT-42,23.5,1.75,,1
6/11/2014,Pre-treatment,N,PLAT,PLAT,43,PLAT-43,19.2,1.12,,1
6/11/2014,Pre-treatment,N,PLAT,PLAT,44,PLAT-44,16.8,1.4,,1
6/11/2014,Pre-treatment,N,PLAT,PLAT,45,PLAT-45,25.4,1.53,,1
7/11/2014,Home,N,PLAT,PLAT,5,PLAT-5,24.9,1.67,,1
17/11/2014,Home,N,PLAT,PLAT,5,PLAT-5,28.6,2.05,,1
26/11/2014,Home,N,PLAT,PLAT,5,PLAT-5,40,2.79,,1
1/12/2014,Home,N,PLAT,PLAT,5,PLAT-5,53.8,4.13,,0
8/12/2014,Home,N,PLAT,PLAT,5,PLAT-5,74.3,3.8,,1
15/12/2014,Home,N,PLAT,PLAT,5,PLAT-5,89.4,3.98,,1
22/12/2014,Home,N,PLAT,PLAT,5,PLAT-5,111.3,4.94,,1
29/12/2014,Home,N,PLAT,PLAT,5,PLAT-5,125.5,6.57,,1
5/01/2015,Home,N,PLAT,PLAT,5,PLAT-5,141,7.99,,1
7/11/2014,Home,N,PLAT,PLAT,6,PLAT-6,25.2,1.44,,1
17/11/2014,Home,N,PLAT,PLAT,6,PLAT-6,29.9,2.09,,1
26/11/2014,Home,N,PLAT,PLAT,6,PLAT-6,43.2,2.98,,1
1/12/2014,Home,N,PLAT,PLAT,6,PLAT-6,57.4,3.37,,1
7/11/2014,Home,N,PLAT,PLAT,7,PLAT-7,23.6,1.61,,1
17/11/2014,Home,N,PLAT,PLAT,7,PLAT-7,29.3,2.42,,1
20/11/2014,Home,N,PLAT,PLAT,7,PLAT-7,31.7,2.71,,1
7/11/2014,Home,N,PLAT,PLAT,8,PLAT-8,23.8,1.48,,1
17/11/2014,Home,N,PLAT,PLAT,8,PLAT-8,30.6,2.33,,1
26/11/2014,Home,N,PLAT,PLAT,8,PLAT-8,46.2,3.28,,1
1/12/2014,Home,N,PLAT,PLAT,8,PLAT-8,64.5,3.68,,1
8/12/2014,Home,N,PLAT,PLAT,8,PLAT-8,84.2,4.78,,1
15/12/2014,Home,N,PLAT,PLAT,8,PLAT-8,94.2,6.03,,1
22/12/2014,Home,N,PLAT,PLAT,8,PLAT-8,104.1,6.31,,1
29/12/2014,Home,N,PLAT,PLAT,8,PLAT-8,115,8.12,,1
5/01/2015,Home,N,PLAT,PLAT,8,PLAT-8,150,8.31,,1
7/11/2014,Home,N,PLAT,PLAT,9,PLAT-9,25.7,1.74,,1
17/11/2014,Home,N,PLAT,PLAT,9,PLAT-9,30.7,2,,1
26/11/2014,Home,N,PLAT,PLAT,9,PLAT-9,38.1,3.16,,1
1/12/2014,Home,N,PLAT,PLAT,9,PLAT-9,52.1,3.22,,1
8/12/2014,Home,N,PLAT,PLAT,9,PLAT-9,74.4,4.18,,1
15/12/2014,Home,N,PLAT,PLAT,9,PLAT-9,88.7,5.27,,1
7/11/2014,Home,S,SMIT,SMIT,1,SMIT-1,18.4,1.3,,1
17/11/2014,Home,S,SMIT,SMIT,1,SMIT-1,21.2,1.74,,1
26/11/2014,Home,S,SMIT,SMIT,1,SMIT-1,30.9,2.31,,1
1/12/2014,Home,S,SMIT,SMIT,1,SMIT-1,36.7,3.52,,1
8/12/2014,Home,S,SMIT,SMIT,1,SMIT-1,44.5,3.91,,1
15/12/2014,Home,S,SMIT,SMIT,1,SMIT-1,50.3,4.6,,1
22/12/2014,Home,S,SMIT,SMIT,1,SMIT-1,65.4,5.58,,1
29/12/2014,Home,S,SMIT,SMIT,1,SMIT-1,78.3,5.93,,1
5/01/2015,Home,S,SMIT,SMIT,1,SMIT-1,91.5,6.7,,1
7/11/2014,Home,S,SMIT,SMIT,10,SMIT-10,17.8,1.2,,1
17/11/2014,Home,S,SMIT,SMIT,10,SMIT-10,21.9,1.6,,1
26/11/2014,Home,S,SMIT,SMIT,10,SMIT-10,28.8,2.01,,1
1/12/2014,Home,S,SMIT,SMIT,10,SMIT-10,34.2,2.45,,1
8/12/2014,Home,S,SMIT,SMIT,10,SMIT-10,39,3.32,,1
15/12/2014,Home,S,SMIT,SMIT,10,SMIT-10,44.2,3.69,,1
22/12/2014,Home,S,SMIT,SMIT,10,SMIT-10,54.3,5.13,,1
29/12/2014,Home,S,SMIT,SMIT,10,SMIT-10,64.1,6.01,,1
5/01/2015,Home,S,SMIT,SMIT,10,SMIT-10,79.5,7.81,,1
7/11/2014,Home,S,SMIT,SMIT,11,SMIT-11,19,1.19,,1
17/11/2014,Home,S,SMIT,SMIT,11,SMIT-11,22,1.86,,1
26/11/2014,Home,S,SMIT,SMIT,11,SMIT-11,31.5,2.34,,1
1/12/2014,Home,S,SMIT,SMIT,11,SMIT-11,36.9,2.53,,1
8/12/2014,Home,S,SMIT,SMIT,11,SMIT-11,45.5,3.7,,1
15/12/2014,Home,S,SMIT,SMIT,11,SMIT-11,50,3.97,,1
22/12/2014,Home,S,SMIT,SMIT,11,SMIT-11,63.9,5.02,,1
29/12/2014,Home,S,SMIT,SMIT,11,SMIT-11,80.8,5.61,,1
5/01/2015,Home,S,SMIT,SMIT,11,SMIT-11,104.5,7.97,,1
7/11/2014,Home,S,SMIT,SMIT,12,SMIT-12,14.6,1.02,,1
17/11/2014,Home,S,SMIT,SMIT,12,SMIT-12,18.2,1.31,,1
26/11/2014,Home,S,SMIT,SMIT,12,SMIT-12,25.2,1.77,,1
1/12/2014,Home,S,SMIT,SMIT,12,SMIT-12,30.1,2.46,,1
8/12/2014,Home,S,SMIT,SMIT,12,SMIT-12,36.1,2.87,,1
15/12/2014,Home,S,SMIT,SMIT,12,SMIT-12,42,3.33,,1
7/11/2014,Home,S,SMIT,SMIT,2,SMIT-2,20,1.39,,1
17/11/2014,Home,S,SMIT,SMIT,2,SMIT-2,23.4,2.03,,1
26/11/2014,Home,S,SMIT,SMIT,2,SMIT-2,33,2.76,,1
1/12/2014,Home,S,SMIT,SMIT,2,SMIT-2,39.4,3.3,,1
8/12/2014,Home,S,SMIT,SMIT,2,SMIT-2,44.2,4.08,,1
15/12/2014,Home,S,SMIT,SMIT,2,SMIT-2,49.9,4.72,,1
22/12/2014,Home,S,SMIT,SMIT,2,SMIT-2,60.6,6.48,,1
29/12/2014,Home,S,SMIT,SMIT,2,SMIT-2,70.5,6.65,,1
5/01/2015,Home,S,SMIT,SMIT,2,SMIT-2,84.5,7.66,,1
7/11/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,28.7,2.26,,1
17/11/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,35.5,2.04,,0
26/11/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,46,3.81,,1
1/12/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,55,4.39,,1
8/12/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,66.6,4.89,,1
15/12/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,81.5,6.5,,1
22/12/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,99.6,7.9,,1
29/12/2014,Warmed,S,SMIT,SMIT,20,SMIT-20,122,9.44,,0
5/01/2015,Warmed,S,SMIT,SMIT,20,SMIT-20,144.5,9.27,,1
7/11/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,17.6,1.15,,1
17/11/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,22,1.45,,1
26/11/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,32,2.5,,0
1/12/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,39.4,2.46,,1
8/12/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,48.7,3.41,,1
15/12/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,59.3,4.7,,1
22/12/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,75.9,5.8,,1
29/12/2014,Warmed,S,SMIT,SMIT,21,SMIT-21,96.3,7.06,,1
5/01/2015,Warmed,S,SMIT,SMIT,21,SMIT-21,123,7.82,,1
7/11/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,20.2,1.41,,1
17/11/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,23.6,1.57,,1
26/11/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,32.9,2.42,,1
1/12/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,38.9,2.78,,1
8/12/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,46.8,3.58,,1
15/12/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,53.4,3.95,,1
22/12/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,65.5,5.13,,1
29/12/2014,Warmed,S,SMIT,SMIT,22,SMIT-22,76.3,6.68,,1
5/01/2015,Warmed,S,SMIT,SMIT,22,SMIT-22,87.2,8.36,,1
7/11/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,17.6,1.23,,1
17/11/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,23.3,1.89,,1
26/11/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,34.6,2.83,,1
1/12/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,40.2,3.86,,1
8/12/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,49.7,4.29,,1
15/12/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,59.6,5.56,,1
22/12/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,76.1,5.95,,1
29/12/2014,Warmed,S,SMIT,SMIT,23,SMIT-23,88.4,7.73,,1
5/01/2015,Warmed,S,SMIT,SMIT,23,SMIT-23,96.5,8.84,,1
7/11/2014,Warmed,S,SMIT,SMIT,24,SMIT-24,19.9,1.32,,1
17/11/2014,Warmed,S,SMIT,SMIT,24,SMIT-24,23.8,1.93,,1
20/11/2014,Warmed,S,SMIT,SMIT,24,SMIT-24,27.3,1.93,,1
7/11/2014,Warmed,S,SMIT,SMIT,25,SMIT-25,20.1,1.37,,1
17/11/2014,Warmed,S,SMIT,SMIT,25,SMIT-25,26.4,1.85,,1
26/11/2014,Warmed,S,SMIT,SMIT,25,SMIT-25,38.2,3.34,,0
1/12/2014,Warmed,S,SMIT,SMIT,25,SMIT-25,45.9,3.31,,1
8/12/2014,Warmed,S,SMIT,SMIT,25,SMIT-25,58.3,4.41,,1
15/12/2014,Warmed,S,SMIT,SMIT,25,SMIT-25,69.4,5,,1
7/11/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,14.4,1.01,,1
17/11/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,18.8,1.37,,1
26/11/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,27.8,2.32,,1
1/12/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,35,2.9,,1
8/12/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,47.5,4.29,,1
15/12/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,61.8,4.77,,1
22/12/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,79.8,6.11,,1
29/12/2014,Warmed,S,SMIT,SMIT,26,SMIT-26,100.3,6.61,,1
5/01/2015,Warmed,S,SMIT,SMIT,26,SMIT-26,124.5,7.45,,1
7/11/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,21,1.23,,1
17/11/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,24.7,1.41,,1
26/11/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,33.3,2.42,,1
1/12/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,39.8,2.72,,1
8/12/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,48,3.62,,1
15/12/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,57.5,4.05,,1
22/12/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,70.6,5.29,,1
29/12/2014,Warmed,S,SMIT,SMIT,27,SMIT-27,87.2,6.36,,1
5/01/2015,Warmed,S,SMIT,SMIT,27,SMIT-27,108,6.98,,1
7/11/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,22.5,1.21,,1
17/11/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,26.3,1.55,,1
26/11/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,36.2,2.55,,1
1/12/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,41,2.8,,1
8/12/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,48.7,3.63,,1
15/12/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,55.7,5.28,,1
22/12/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,68.2,5.47,,1
29/12/2014,Warmed,S,SMIT,SMIT,28,SMIT-28,88,6.62,,1
5/01/2015,Warmed,S,SMIT,SMIT,28,SMIT-28,114,7.05,,1
7/11/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,19,1.3,,1
17/11/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,25,1.82,,1
26/11/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,35.8,2.87,,1
1/12/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,43.4,3.71,,1
8/12/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,52.6,4.92,,1
15/12/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,64.3,5.63,,1
22/12/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,81.4,8.17,,1
29/12/2014,Warmed,S,SMIT,SMIT,29,SMIT-29,98.1,8.19,,1
5/01/2015,Warmed,S,SMIT,SMIT,29,SMIT-29,120.5,9.07,,1
7/11/2014,Home,S,SMIT,SMIT,3,SMIT-3,15.2,1.29,,1
17/11/2014,Home,S,SMIT,SMIT,3,SMIT-3,18.9,1.71,,1
26/11/2014,Home,S,SMIT,SMIT,3,SMIT-3,29.3,2.32,,1
1/12/2014,Home,S,SMIT,SMIT,3,SMIT-3,36.9,3.06,,1
8/12/2014,Home,S,SMIT,SMIT,3,SMIT-3,46,4.06,,1
15/12/2014,Home,S,SMIT,SMIT,3,SMIT-3,55.1,4.93,,1
22/12/2014,Home,S,SMIT,SMIT,3,SMIT-3,70.2,6.96,,1
29/12/2014,Home,S,SMIT,SMIT,3,SMIT-3,85.7,7.13,,1
5/01/2015,Home,S,SMIT,SMIT,3,SMIT-3,105.5,8.37,,1
7/11/2014,Warmed,S,SMIT,SMIT,30,SMIT-30,15.2,0.96,,1
17/11/2014,Warmed,S,SMIT,SMIT,30,SMIT-30,21,1.45,,1
26/11/2014,Warmed,S,SMIT,SMIT,30,SMIT-30,30.1,2.76,,1
1/12/2014,Warmed,S,SMIT,SMIT,30,SMIT-30,27.3,2.78,,0
7/11/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,24.6,1.55,,1
17/11/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,31,2.02,,1
26/11/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,44.6,3.81,,1
1/12/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,54.7,4.04,,1
8/12/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,65.3,5.33,,1
15/12/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,73.8,6.24,,1
22/12/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,91.4,7.82,,1
29/12/2014,Warmed,S,SMIT,SMIT,31,SMIT-31,113.5,8.5,,1
5/01/2015,Warmed,S,SMIT,SMIT,31,SMIT-31,139.5,9.12,,1
7/11/2014,Home,S,SMIT,SMIT,4,SMIT-4,23.3,1.55,,1
17/11/2014,Home,S,SMIT,SMIT,4,SMIT-4,28.5,2.12,,1
26/11/2014,Home,S,SMIT,SMIT,4,SMIT-4,38.5,3.1,,1
1/12/2014,Home,S,SMIT,SMIT,4,SMIT-4,44.3,3.65,,1
8/12/2014,Home,S,SMIT,SMIT,4,SMIT-4,52,4.46,,1
15/12/2014,Home,S,SMIT,SMIT,4,SMIT-4,58.6,6.26,,1
22/12/2014,Home,S,SMIT,SMIT,4,SMIT-4,73.7,7.24,,1
29/12/2014,Home,S,SMIT,SMIT,4,SMIT-4,84,7.4,,1
5/01/2015,Home,S,SMIT,SMIT,4,SMIT-4,93,7.96,,1
6/11/2014,Pre-treatment,S,SMIT,SMIT,40,SMIT-40,20.6,1.39,,1
6/11/2014,Pre-treatment,S,SMIT,SMIT,41,SMIT-41,21.4,1.14,,1
6/11/2014,Pre-treatment,S,SMIT,SMIT,42,SMIT-42,27.8,1.66,,1
6/11/2014,Pre-treatment,S,SMIT,SMIT,43,SMIT-43,20.4,0.92,,1
6/11/2014,Pre-treatment,S,SMIT,SMIT,44,SMIT-44,20.4,1.58,,1
6/11/2014,Pre-treatment,S,SMIT,SMIT,45,SMIT-45,18.4,1.18,,1
7/11/2014,Home,S,SMIT,SMIT,5,SMIT-5,21.8,1.46,,1
17/11/2014,Home,S,SMIT,SMIT,5,SMIT-5,25.7,1.93,,1
20/11/2014,Home,S,SMIT,SMIT,5,SMIT-5,28,2.12,,1
7/11/2014,Home,S,SMIT,SMIT,6,SMIT-6,25.1,1.73,,1
17/11/2014,Home,S,SMIT,SMIT,6,SMIT-6,30.4,2.32,,1
26/11/2014,Home,S,SMIT,SMIT,6,SMIT-6,40.3,3.1,,1
1/12/2014,Home,S,SMIT,SMIT,6,SMIT-6,47.1,4.79,,1
7/11/2014,Home,S,SMIT,SMIT,7,SMIT-7,18.4,0.99,,1
17/11/2014,Home,S,SMIT,SMIT,7,SMIT-7,20.8,1.24,,1
26/11/2014,Home,S,SMIT,SMIT,7,SMIT-7,29,1.91,,1
1/12/2014,Home,S,SMIT,SMIT,7,SMIT-7,32.8,2.39,,1
8/12/2014,Home,S,SMIT,SMIT,7,SMIT-7,43.4,3.12,,1
15/12/2014,Home,S,SMIT,SMIT,7,SMIT-7,49.9,3.52,,1
22/12/2014,Home,S,SMIT,SMIT,7,SMIT-7,64.9,5.09,,1
29/12/2014,Home,S,SMIT,SMIT,7,SMIT-7,79,5.76,,1
5/01/2015,Home,S,SMIT,SMIT,7,SMIT-7,97.5,7.67,,1
7/11/2014,Home,S,SMIT,SMIT,8,SMIT-8,23,1.36,,1
17/11/2014,Home,S,SMIT,SMIT,8,SMIT-8,27.4,1.69,,1
26/11/2014,Home,S,SMIT,SMIT,8,SMIT-8,35,2.5,,1
1/12/2014,Home,S,SMIT,SMIT,8,SMIT-8,40.3,3.23,,1
8/12/2014,Home,S,SMIT,SMIT,8,SMIT-8,46.2,3.4,,1
15/12/2014,Home,S,SMIT,SMIT,8,SMIT-8,51.3,4.01,,1
22/12/2014,Home,S,SMIT,SMIT,8,SMIT-8,63.4,5.03,,1
29/12/2014,Home,S,SMIT,SMIT,8,SMIT-8,73,7.05,,0
5/01/2015,Home,S,SMIT,SMIT,8,SMIT-8,84,6.68,,1
7/11/2014,Home,S,SMIT,SMIT,9,SMIT-9,23.2,1.24,,1
17/11/2014,Home,S,SMIT,SMIT,9,SMIT-9,27.2,1.59,,1
26/11/2014,Home,S,SMIT,SMIT,9,SMIT-9,36.3,2.26,,1
1/12/2014,Home,S,SMIT,SMIT,9,SMIT-9,41.7,3.97,,0
8/12/2014,Home,S,SMIT,SMIT,9,SMIT-9,47.3,3.78,,1
15/12/2014,Home,S,SMIT,SMIT,9,SMIT-9,53.5,4.63,,1
22/12/2014,Home,S,SMIT,SMIT,9,SMIT-9,67.5,5.51,,1
29/12/2014,Home,S,SMIT,SMIT,9,SMIT-9,80.4,6.81,,1
5/01/2015,Home,S,SMIT,SMIT,9,SMIT-9,97.5,8.41,,1
